Timestamp,Event_Type,Activation_Operation,Network,Protocol,External_ID,Bandwidth_bps,Raw_Log
2026-09-09 21:49:42,started,,67.149.59.228/32,UDP,kentik_63891,0,"2026-09-09 21:49:42,575 | INFO  | [DFC00701] Protected object (null): attack started on network 67.149.59.228/32 protocol UDP external ID kentik_63891 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-09 21:53:58,ended,,24.192.33.202/32,N,kentik_63890,,"2026-09-09 21:53:58,471 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.192.33.202/32 protocol N/A external ID kentik_63890 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-09 22:31:13,ended,,67.149.59.228/32,N,kentik_63891,,"2026-09-09 22:31:13,816 | INFO  | [DFC00703] Protected object (null): attack ended on network 67.149.59.228/32 protocol N/A external ID kentik_63891 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-09 22:56:29,started,,24.192.199.162/32,UDP,kentik_63892,582745112,"2026-09-09 22:56:29,080 | INFO  | [DFC00701] Protected object (null): attack started on network 24.192.199.162/32 protocol UDP external ID kentik_63892 bandwidth 582745112(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-09 22:56:30,started,,24.192.199.162/32,UDP,kentik_63892,582745112,"2026-09-09 22:56:30,166 | INFO  | [DFC00701] Protected object (null): attack started on network 24.192.199.162/32 protocol UDP external ID kentik_63892 bandwidth 582745112(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-09 23:36:45,ended,,24.192.199.162/32,N,kentik_63892,,"2026-09-09 23:36:45,991 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.192.199.162/32 protocol N/A external ID kentik_63892 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 00:04:00,started,,24.96.223.97/32,UDP,kentik_63893,0,"2026-09-10 00:04:00,998 | INFO  | [DFC00701] Protected object (null): attack started on network 24.96.223.97/32 protocol UDP external ID kentik_63893 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 00:04:02,started,,24.96.223.97/32,UDP,kentik_63893,0,"2026-09-10 00:04:02,122 | INFO  | [DFC00701] Protected object (null): attack started on network 24.96.223.97/32 protocol UDP external ID kentik_63893 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 00:06:16,started,,24.96.161.10/32,UDP,kentik_63894,0,"2026-09-10 00:06:16,865 | INFO  | [DFC00701] Protected object (null): attack started on network 24.96.161.10/32 protocol UDP external ID kentik_63894 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 00:06:17,started,,24.96.161.10/32,UDP,kentik_63894,0,"2026-09-10 00:06:17,761 | INFO  | [DFC00701] Protected object (null): attack started on network 24.96.161.10/32 protocol UDP external ID kentik_63894 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 00:46:32,ended,,24.96.161.10/32,N,kentik_63894,,"2026-09-10 00:46:32,770 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.96.161.10/32 protocol N/A external ID kentik_63894 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 00:46:33,ended,,24.96.161.10/32,N,kentik_63894,,"2026-09-10 00:46:33,675 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.96.161.10/32 protocol N/A external ID kentik_63894 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 00:57:48,started,,24.192.65.146/32,UDP,kentik_63895,0,"2026-09-10 00:57:48,185 | INFO  | [DFC00701] Protected object (null): attack started on network 24.192.65.146/32 protocol UDP external ID kentik_63895 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 01:03:03,ended,,24.96.223.97/32,N,kentik_63893,,"2026-09-10 01:03:03,415 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.96.223.97/32 protocol N/A external ID kentik_63893 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 01:03:04,ended,,24.96.223.97/32,N,kentik_63893,,"2026-09-10 01:03:04,376 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.96.223.97/32 protocol N/A external ID kentik_63893 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 01:10:18,started,,69.14.249.203/32,UDP,kentik_63896,0,"2026-09-10 01:10:18,968 | INFO  | [DFC00701] Protected object (null): attack started on network 69.14.249.203/32 protocol UDP external ID kentik_63896 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 01:10:19,started,,69.14.249.203/32,UDP,kentik_63896,0,"2026-09-10 01:10:19,039 | INFO  | [DFC00701] Protected object (null): attack started on network 69.14.249.203/32 protocol UDP external ID kentik_63896 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 01:17:34,started,,64.233.231.26/32,UDP,kentik_63897,0,"2026-09-10 01:17:34,342 | INFO  | [DFC00701] Protected object (null): attack started on network 64.233.231.26/32 protocol UDP external ID kentik_63897 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 01:38:49,ended,,24.192.65.146/32,N,kentik_63895,,"2026-09-10 01:38:49,679 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.192.65.146/32 protocol N/A external ID kentik_63895 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 01:51:05,ended,,69.14.249.203/32,N,kentik_63896,,"2026-09-10 01:51:05,556 | INFO  | [DFC00703] Protected object (null): attack ended on network 69.14.249.203/32 protocol N/A external ID kentik_63896 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 02:01:20,ended,,64.233.231.26/32,N,kentik_63897,,"2026-09-10 02:01:20,826 | INFO  | [DFC00703] Protected object (null): attack ended on network 64.233.231.26/32 protocol N/A external ID kentik_63897 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 02:11:36,started,,50.4.12.240/32,UDP,kentik_63898,0,"2026-09-10 02:11:36,663 | INFO  | [DFC00701] Protected object (null): attack started on network 50.4.12.240/32 protocol UDP external ID kentik_63898 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 02:11:37,started,,50.4.12.240/32,UDP,kentik_63898,0,"2026-09-10 02:11:37,772 | INFO  | [DFC00701] Protected object (null): attack started on network 50.4.12.240/32 protocol UDP external ID kentik_63898 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 02:25:52,started,,76.73.134.33/32,UDP,kentik_63899,0,"2026-09-10 02:25:52,529 | INFO  | [DFC00701] Protected object (null): attack started on network 76.73.134.33/32 protocol UDP external ID kentik_63899 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 02:25:53,started,,76.73.134.33/32,UDP,kentik_63899,0,"2026-09-10 02:25:53,494 | INFO  | [DFC00701] Protected object (null): attack started on network 76.73.134.33/32 protocol UDP external ID kentik_63899 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 02:52:08,ended,,50.4.12.240/32,N,kentik_63898,,"2026-09-10 02:52:08,431 | INFO  | [DFC00703] Protected object (null): attack ended on network 50.4.12.240/32 protocol N/A external ID kentik_63898 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 02:52:09,ended,,50.4.12.240/32,N,kentik_63898,,"2026-09-10 02:52:09,334 | INFO  | [DFC00703] Protected object (null): attack ended on network 50.4.12.240/32 protocol N/A external ID kentik_63898 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 03:06:24,ended,,76.73.134.33/32,N,kentik_63899,,"2026-09-10 03:06:24,536 | INFO  | [DFC00703] Protected object (null): attack ended on network 76.73.134.33/32 protocol N/A external ID kentik_63899 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 03:09:39,started,,96.27.141.149/32,UDP,kentik_63900,0,"2026-09-10 03:09:39,615 | INFO  | [DFC00701] Protected object (null): attack started on network 96.27.141.149/32 protocol UDP external ID kentik_63900 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 03:12:54,started,,69.73.124.64/32,UDP,kentik_63901,0,"2026-09-10 03:12:54,935 | INFO  | [DFC00701] Protected object (null): attack started on network 69.73.124.64/32 protocol UDP external ID kentik_63901 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 03:12:55,started,,69.73.124.64/32,UDP,kentik_63901,0,"2026-09-10 03:12:55,839 | INFO  | [DFC00701] Protected object (null): attack started on network 69.73.124.64/32 protocol UDP external ID kentik_63901 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 03:23:10,started,,69.73.124.64/32,UDP,kentik_63902,4632847832,"2026-09-10 03:23:10,793 | INFO  | [DFC00701] Protected object (null): attack started on network 69.73.124.64/32 protocol UDP external ID kentik_63902 bandwidth 4632847832(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 03:23:11,started,,69.73.124.64/32,UDP,kentik_63902,4632847832,"2026-09-10 03:23:11,399 | INFO  | [DFC00701] Protected object (null): attack started on network 69.73.124.64/32 protocol UDP external ID kentik_63902 bandwidth 4632847832(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 03:49:26,ended,,69.73.124.64/32,N,kentik_63902,,"2026-09-10 03:49:26,722 | INFO  | [DFC00703] Protected object (null): attack ended on network 69.73.124.64/32 protocol N/A external ID kentik_63902 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 03:49:27,ended,,69.73.124.64/32,N,kentik_63902,,"2026-09-10 03:49:27,012 | INFO  | [DFC00703] Protected object (null): attack ended on network 69.73.124.64/32 protocol N/A external ID kentik_63902 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 03:53:42,ended,,69.73.124.64/32,N,kentik_63901,,"2026-09-10 03:53:42,646 | INFO  | [DFC00703] Protected object (null): attack ended on network 69.73.124.64/32 protocol N/A external ID kentik_63901 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 03:53:42,ended,,96.27.141.149/32,N,kentik_63900,,"2026-09-10 03:53:42,908 | INFO  | [DFC00703] Protected object (null): attack ended on network 96.27.141.149/32 protocol N/A external ID kentik_63900 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 03:53:43,ended,,69.73.124.64/32,N,kentik_63901,,"2026-09-10 03:53:43,337 | INFO  | [DFC00703] Protected object (null): attack ended on network 69.73.124.64/32 protocol N/A external ID kentik_63901 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 03:56:57,started,,24.42.180.120/32,UDP,kentik_63903,0,"2026-09-10 03:56:57,981 | INFO  | [DFC00701] Protected object (null): attack started on network 24.42.180.120/32 protocol UDP external ID kentik_63903 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 03:56:58,started,,24.42.180.120/32,UDP,kentik_63903,0,"2026-09-10 03:56:58,313 | INFO  | [DFC00701] Protected object (null): attack started on network 24.42.180.120/32 protocol UDP external ID kentik_63903 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 04:35:13,started,,68.179.169.56/32,UDP,kentik_63904,201653184,"2026-09-10 04:35:13,393 | INFO  | [DFC00701] Protected object (null): attack started on network 68.179.169.56/32 protocol UDP external ID kentik_63904 bandwidth 201653184(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 04:37:29,ended,,24.42.180.120/32,N,kentik_63903,,"2026-09-10 04:37:29,994 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.42.180.120/32 protocol N/A external ID kentik_63903 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 04:48:44,started,,23.28.152.90/32,UDP,kentik_63905,0,"2026-09-10 04:48:44,524 | INFO  | [DFC00701] Protected object (null): attack started on network 23.28.152.90/32 protocol UDP external ID kentik_63905 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 05:15:59,ended,,68.179.169.56/32,N,kentik_63904,,"2026-09-10 05:15:59,905 | INFO  | [DFC00703] Protected object (null): attack ended on network 68.179.169.56/32 protocol N/A external ID kentik_63904 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 05:28:15,started,,64.233.208.118/32,UDP,kentik_63906,162968232,"2026-09-10 05:28:15,783 | INFO  | [DFC00701] Protected object (null): attack started on network 64.233.208.118/32 protocol UDP external ID kentik_63906 bandwidth 162968232(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 05:30:31,ended,,23.28.152.90/32,N,kentik_63905,,"2026-09-10 05:30:31,518 | INFO  | [DFC00703] Protected object (null): attack ended on network 23.28.152.90/32 protocol N/A external ID kentik_63905 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 06:10:47,ended,,64.233.208.118/32,N,kentik_63906,,"2026-09-10 06:10:47,480 | INFO  | [DFC00703] Protected object (null): attack ended on network 64.233.208.118/32 protocol N/A external ID kentik_63906 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 07:27:02,started,,143.59.71.218/32,UDP,kentik_63907,0,"2026-09-10 07:27:02,710 | INFO  | [DFC00701] Protected object (null): attack started on network 143.59.71.218/32 protocol UDP external ID kentik_63907 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 07:27:03,started,,143.59.71.218/32,UDP,kentik_63907,0,"2026-09-10 07:27:03,815 | INFO  | [DFC00701] Protected object (null): attack started on network 143.59.71.218/32 protocol UDP external ID kentik_63907 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 08:08:18,ended,,143.59.71.218/32,N,kentik_63907,,"2026-09-10 08:08:18,849 | INFO  | [DFC00703] Protected object (null): attack ended on network 143.59.71.218/32 protocol N/A external ID kentik_63907 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 08:08:19,ended,,143.59.71.218/32,N,kentik_63907,,"2026-09-10 08:08:19,920 | INFO  | [DFC00703] Protected object (null): attack ended on network 143.59.71.218/32 protocol N/A external ID kentik_63907 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 12:20:34,started,,24.192.4.106/32,UDP,kentik_63908,0,"2026-09-10 12:20:34,635 | INFO  | [DFC00701] Protected object (null): attack started on network 24.192.4.106/32 protocol UDP external ID kentik_63908 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 12:20:35,started,,24.192.4.106/32,UDP,kentik_63908,0,"2026-09-10 12:20:35,760 | INFO  | [DFC00701] Protected object (null): attack started on network 24.192.4.106/32 protocol UDP external ID kentik_63908 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 12:59:50,ended,,24.192.4.106/32,N,kentik_63908,,"2026-09-10 12:59:50,885 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.192.4.106/32 protocol N/A external ID kentik_63908 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 14:10:05,started,,75.76.13.190/32,UDP,kentik_63909,0,"2026-09-10 14:10:05,857 | INFO  | [DFC00701] Protected object (null): attack started on network 75.76.13.190/32 protocol UDP external ID kentik_63909 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 14:10:06,started,,75.76.13.190/32,UDP,kentik_63909,0,"2026-09-10 14:10:06,993 | INFO  | [DFC00701] Protected object (null): attack started on network 75.76.13.190/32 protocol UDP external ID kentik_63909 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 14:53:21,started,,96.27.49.124/32,UDP,kentik_63910,2808667072,"2026-09-10 14:53:21,533 | INFO  | [DFC00701] Protected object (null): attack started on network 96.27.49.124/32 protocol UDP external ID kentik_63910 bandwidth 2808667072(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 14:56:36,ended,,75.76.13.190/32,N,kentik_63909,,"2026-09-10 14:56:36,766 | INFO  | [DFC00703] Protected object (null): attack ended on network 75.76.13.190/32 protocol N/A external ID kentik_63909 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 14:56:37,ended,,75.76.13.190/32,N,kentik_63909,,"2026-09-10 14:56:37,630 | INFO  | [DFC00703] Protected object (null): attack ended on network 75.76.13.190/32 protocol N/A external ID kentik_63909 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 14:58:52,started,,24.192.181.40/32,UDP,kentik_63911,0,"2026-09-10 14:58:52,682 | INFO  | [DFC00701] Protected object (null): attack started on network 24.192.181.40/32 protocol UDP external ID kentik_63911 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 14:58:53,started,,24.192.181.40/32,UDP,kentik_63911,0,"2026-09-10 14:58:53,695 | INFO  | [DFC00701] Protected object (null): attack started on network 24.192.181.40/32 protocol UDP external ID kentik_63911 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 15:40:08,ended,,24.192.181.40/32,N,kentik_63911,,"2026-09-10 15:40:08,548 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.192.181.40/32 protocol N/A external ID kentik_63911 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 15:40:09,ended,,24.192.181.40/32,N,kentik_63911,,"2026-09-10 15:40:09,419 | INFO  | [DFC00703] Protected object (null): attack ended on network 24.192.181.40/32 protocol N/A external ID kentik_63911 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 15:43:23,ended,,96.27.49.124/32,N,kentik_63910,,"2026-09-10 15:43:23,957 | INFO  | [DFC00703] Protected object (null): attack ended on network 96.27.49.124/32 protocol N/A external ID kentik_63910 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 16:03:39,started,,143.59.232.140/32,UDP,kentik_63912,0,"2026-09-10 16:03:39,634 | INFO  | [DFC00701] Protected object (null): attack started on network 143.59.232.140/32 protocol UDP external ID kentik_63912 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 16:03:40,started,,143.59.232.140/32,UDP,kentik_63912,0,"2026-09-10 16:03:40,641 | INFO  | [DFC00701] Protected object (null): attack started on network 143.59.232.140/32 protocol UDP external ID kentik_63912 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 16:42:54,ended,,143.59.232.140/32,N,kentik_63912,,"2026-09-10 16:42:54,966 | INFO  | [DFC00703] Protected object (null): attack ended on network 143.59.232.140/32 protocol N/A external ID kentik_63912 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 16:42:55,ended,,143.59.232.140/32,N,kentik_63912,,"2026-09-10 16:42:55,813 | INFO  | [DFC00703] Protected object (null): attack ended on network 143.59.232.140/32 protocol N/A external ID kentik_63912 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 16:45:10,started,,143.59.19.17/32,UDP,kentik_63913,0,"2026-09-10 16:45:10,938 | INFO  | [DFC00701] Protected object (null): attack started on network 143.59.19.17/32 protocol UDP external ID kentik_63913 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 16:55:26,started,,96.27.65.235/32,UDP,kentik_63914,0,"2026-09-10 16:55:26,717 | INFO  | [DFC00701] Protected object (null): attack started on network 96.27.65.235/32 protocol UDP external ID kentik_63914 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 17:08:42,started,,23.28.98.155/32,UDP,kentik_63915,0,"2026-09-10 17:08:42,488 | INFO  | [DFC00701] Protected object (null): attack started on network 23.28.98.155/32 protocol UDP external ID kentik_63915 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 17:08:43,started,,23.28.98.155/32,UDP,kentik_63915,0,"2026-09-10 17:08:43,547 | INFO  | [DFC00701] Protected object (null): attack started on network 23.28.98.155/32 protocol UDP external ID kentik_63915 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 17:25:57,ended,,143.59.19.17/32,N,kentik_63913,,"2026-09-10 17:25:57,807 | INFO  | [DFC00703] Protected object (null): attack ended on network 143.59.19.17/32 protocol N/A external ID kentik_63913 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 17:36:13,ended,,96.27.65.235/32,N,kentik_63914,,"2026-09-10 17:36:13,930 | INFO  | [DFC00703] Protected object (null): attack ended on network 96.27.65.235/32 protocol N/A external ID kentik_63914 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 17:48:29,ended,,23.28.98.155/32,N,kentik_63915,,"2026-09-10 17:48:29,749 | INFO  | [DFC00703] Protected object (null): attack ended on network 23.28.98.155/32 protocol N/A external ID kentik_63915 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 17:48:30,ended,,23.28.98.155/32,N,kentik_63915,,"2026-09-10 17:48:30,660 | INFO  | [DFC00703] Protected object (null): attack ended on network 23.28.98.155/32 protocol N/A external ID kentik_63915 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 19:08:45,started,,96.27.207.161/32,UDP,kentik_63916,0,"2026-09-10 19:08:45,826 | INFO  | [DFC00701] Protected object (null): attack started on network 96.27.207.161/32 protocol UDP external ID kentik_63916 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 19:46:01,started,,68.179.128.52/32,UDP,kentik_63917,0,"2026-09-10 19:46:01,173 | INFO  | [DFC00701] Protected object (null): attack started on network 68.179.128.52/32 protocol UDP external ID kentik_63917 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 19:49:16,ended,,96.27.207.161/32,N,kentik_63916,,"2026-09-10 19:49:16,441 | INFO  | [DFC00703] Protected object (null): attack ended on network 96.27.207.161/32 protocol N/A external ID kentik_63916 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 20:05:31,started,,96.27.103.116/32,UDP,kentik_63918,0,"2026-09-10 20:05:31,855 | INFO  | [DFC00701] Protected object (null): attack started on network 96.27.103.116/32 protocol UDP external ID kentik_63918 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 20:26:47,ended,,68.179.128.52/32,N,kentik_63917,,"2026-09-10 20:26:47,153 | INFO  | [DFC00703] Protected object (null): attack ended on network 68.179.128.52/32 protocol N/A external ID kentik_63917 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 20:52:02,ended,,96.27.103.116/32,N,kentik_63918,,"2026-09-10 20:52:02,474 | INFO  | [DFC00703] Protected object (null): attack ended on network 96.27.103.116/32 protocol N/A external ID kentik_63918 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 22:36:18,started,,207.98.191.224/32,UDP,kentik_63919,0,"2026-09-10 22:36:18,299 | INFO  | [DFC00701] Protected object (null): attack started on network 207.98.191.224/32 protocol UDP external ID kentik_63919 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 22:36:19,started,,207.98.191.224/32,UDP,kentik_63919,0,"2026-09-10 22:36:19,329 | INFO  | [DFC00701] Protected object (null): attack started on network 207.98.191.224/32 protocol UDP external ID kentik_63919 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 22:52:34,started,,23.28.196.150/32,UDP,kentik_63920,168521528,"2026-09-10 22:52:34,317 | INFO  | [DFC00701] Protected object (null): attack started on network 23.28.196.150/32 protocol UDP external ID kentik_63920 bandwidth 168521528(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 23:07:49,started,,143.59.232.99/32,UDP,kentik_63921,542215672,"2026-09-10 23:07:49,528 | INFO  | [DFC00701] Protected object (null): attack started on network 143.59.232.99/32 protocol UDP external ID kentik_63921 bandwidth 542215672(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 23:07:50,started,,143.59.232.99/32,UDP,kentik_63921,542215672,"2026-09-10 23:07:50,652 | INFO  | [DFC00701] Protected object (null): attack started on network 143.59.232.99/32 protocol UDP external ID kentik_63921 bandwidth 542215672(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 23:19:04,ended,,207.98.191.224/32,N,kentik_63919,,"2026-09-10 23:19:04,832 | INFO  | [DFC00703] Protected object (null): attack ended on network 207.98.191.224/32 protocol N/A external ID kentik_63919 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 23:19:05,ended,,207.98.191.224/32,N,kentik_63919,,"2026-09-10 23:19:05,756 | INFO  | [DFC00703] Protected object (null): attack ended on network 207.98.191.224/32 protocol N/A external ID kentik_63919 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 23:30:20,started,,67.149.49.172/32,UDP,kentik_63922,0,"2026-09-10 23:30:20,158 | INFO  | [DFC00701] Protected object (null): attack started on network 67.149.49.172/32 protocol UDP external ID kentik_63922 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 23:35:35,ended,,23.28.196.150/32,N,kentik_63920,,"2026-09-10 23:35:35,728 | INFO  | [DFC00703] Protected object (null): attack ended on network 23.28.196.150/32 protocol N/A external ID kentik_63920 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-10 23:39:51,started,,67.149.154.150/32,UDP,kentik_63923,0,"2026-09-10 23:39:51,614 | INFO  | [DFC00701] Protected object (null): attack started on network 67.149.154.150/32 protocol UDP external ID kentik_63923 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-10 23:49:06,started,,67.149.166.116/32,UDP,kentik_63924,0,"2026-09-10 23:49:06,932 | INFO  | [DFC00701] Protected object (null): attack started on network 67.149.166.116/32 protocol UDP external ID kentik_63924 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-11 00:10:23,ended,,67.149.49.172/32,N,kentik_63922,,"2026-09-11 00:10:23,942 | INFO  | [DFC00703] Protected object (null): attack ended on network 67.149.49.172/32 protocol N/A external ID kentik_63922 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
2026-09-11 00:17:38,started,,67.149.5.220/32,UDP,kentik_63925,0,"2026-09-11 00:17:38,283 | INFO  | [DFC00701] Protected object (null): attack started on network 67.149.5.220/32 protocol UDP external ID kentik_63925 bandwidth 0(bps) detection source type EXTERNAL_DETECTOR detection source name N/A  source network N/A."
2026-09-11 00:20:53,ended,,67.149.154.150/32,N,kentik_63923,,"2026-09-11 00:20:53,595 | INFO  | [DFC00703] Protected object (null): attack ended on network 67.149.154.150/32 protocol N/A external ID kentik_63923 detection source EXTERNAL_DETECTOR detection source name N/A source network N/A."
